relative_us,key,report_id,sensor_value,travel_units,firmware_mm,calibration_status,payload_hex
24601476,S,0,54,42,0.42,255,a0 10 00 16 00 36 00 2a 38 01 ff 00 07 00 01 55 2b 38 0a f3 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
24616478,S,0,94,69,0.69,255,a0 10 00 16 00 5e 00 45 1d 01 ff 00 07 00 01 55 2a cb 0a f3 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
24631478,S,0,136,91,0.91,255,a0 10 00 16 00 88 00 5b 06 01 ff 00 07 00 01 55 2a 57 0a f3 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
24647481,S,0,191,117,1.17,255,a0 10 00 16 00 bf 00 75 02 01 ff 00 07 00 01 55 29 bd 0a f3 00 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
24662474,S,0,272,149,1.49,255,a0 10 00 16 01 10 00 95 04 01 ff 00 07 00 01 55 28 df 0a f3 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
24677476,S,0,354,177,1.77,255,a0 10 00 16 01 62 00 b1 02 01 ff 00 07 00 01 55 27 fb 0a f3 00 23 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
24691474,S,0,401,191,1.91,255,a0 10 00 16 01 91 00 bf 06 01 ff 00 07 00 01 55 27 7a 0a f3 00 23 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
25112495,S,0,479,211,2.11,255,a0 10 00 16 01 df 00 d3 06 01 ff 00 07 00 01 55 26 a3 0a f3 00 2c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
25129476,S,0,619,239,2.39,255,a0 10 00 16 02 6b 00 ef 04 01 ff 00 07 00 01 55 25 21 0a f3 00 2c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
25142483,S,0,669,249,2.49,255,a0 10 00 16 02 9d 00 f9 04 01 ff 00 07 00 01 55 24 95 0a f3 00 2c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
25156487,S,0,691,253,2.53,255,a0 10 00 16 02 b3 00 fd 08 01 ff 00 07 00 01 55 24 5a 0a f3 00 2c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
25171481,S,0,707,255,2.55,255,a0 10 00 16 02 c3 00 ff 00 01 ff 00 07 00 01 55 24 2c 0a f3 00 2c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
25201483,S,0,715,257,2.57,255,a0 10 00 16 02 cb 01 01 02 01 ff 00 07 00 01 55 24 18 0a f3 00 2c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
25337523,S,0,743,261,2.61,255,a0 10 00 16 02 e7 01 05 06 01 ff 00 07 00 01 55 23 c9 0a f3 00 2c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
25353488,S,0,832,275,2.75,255,a0 10 00 16 03 40 01 13 00 01 ff 00 07 00 01 55 22 d5 0a f3 00 2c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
25367482,S,0,904,285,2.85,255,a0 10 00 16 03 88 01 1d 00 01 ff 00 07 00 01 55 22 0d 0a f3 00 2c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
25384479,S,0,1051,301,3.01,255,a0 10 00 16 04 1b 01 2d 06 01 ff 00 07 00 01 55 20 77 0a f3 00 2c 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
25399487,S,0,1225,317,3.17,255,a0 10 00 16 04 c9 01 3d 02 01 ff 00 07 00 01 55 1e 96 0a f3 00 32 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
25414481,S,0,1390,331,3.31,255,a0 10 00 16 05 6e 01 4b 00 01 ff 00 07 00 01 55 1c ce 0a f3 00 32 00 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
25428484,S,0,1462,335,3.35,255,a0 10 00 16 05 b6 01 4f 00 01 ff 00 07 00 01 55 1c 07 0a f3 00 32 00 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
25621492,S,0,1472,341,3.41,255,a0 10 00 16 05 c0 01 55 01 01 ff 00 07 00 01 55 1b ed 0a f3 00 32 00 11 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
25652491,S,0,1591,341,3.41,255,a0 10 00 16 06 37 01 55 00 01 ff 00 07 00 01 55 1a a5 0a f3 00 32 00 13 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
27707517,S,0,1421,334,3.34,255,a0 10 00 16 05 8d 01 4e 06 ff ff 00 07 00 01 55 1c 7a 0a f3 00 3d 00 a0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
27721510,S,0,1368,330,3.30,255,a0 10 00 16 05 58 01 4a 0a ff ff 00 07 00 01 55 1d c8 0a f3 00 3d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
27737541,S,0,1131,309,3.09,255,a0 10 00 16 04 6b 01 35 06 ff ff 00 07 00 01 55 1f 9b 0a f3 00 3d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
27754503,S,0,945,292,2.92,255,a0 10 00 16 03 b1 01 24 03 ff ff 00 07 00 01 55 21 9c 0a f3 00 3d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
27769509,S,0,792,270,2.70,255,a0 10 00 16 03 18 01 0e 05 ff ff 00 07 00 01 55 23 42 0a f3 00 3d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
27784501,S,0,668,250,2.50,255,a0 10 00 16 02 9c 00 fa 05 ff ff 00 07 00 01 55 24 9a 0a f3 00 3d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
27798506,S,0,576,232,2.32,255,a0 10 00 16 02 40 00 e8 03 ff ff 00 07 00 01 55 25 98 0a f3 00 3d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
27812502,S,0,509,218,2.18,255,a0 10 00 16 01 fd 00 da 07 ff ff 00 07 00 01 55 26 50 0a f3 00 3d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
27827506,S,0,449,203,2.03,255,a0 10 00 16 01 c1 00 cb 02 ff ff 00 07 00 01 55 26 f5 0a f3 00 3d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
27843510,S,0,355,178,1.78,255,a0 10 00 16 01 63 00 b2 07 ff ff 00 07 00 01 55 27 f8 0a f3 00 3d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
27859514,S,0,216,131,1.31,255,a0 10 00 16 00 d8 00 83 04 ff ff 00 07 00 01 55 29 7a 0a f3 00 3d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
27874511,S,0,82,62,0.62,255,a0 10 00 16 00 52 00 3e 03 ff ff 00 07 00 01 55 2a eb 0a f3 00 3d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
27888501,S,0,0,0,0.00,255,a0 10 00 16 00 00 00 00 dd ff ff 00 07 00 01 55 2b d5 0a f3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
29416683,S,0,38,32,0.32,255,a0 10 00 16 00 26 00 20 20 01 ff 00 07 00 01 55 2b 66 0a f3 00 14 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
29431653,S,0,48,38,0.38,255,a0 10 00 16 00 30 00 26 26 01 ff 00 07 00 01 55 2b 49 0a f3 00 14 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
29446649,S,0,51,41,0.41,255,a0 10 00 16 00 33 00 29 2a 01 ff 00 07 00 01 55 2b 42 0a f3 00 14 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
29490545,S,0,52,41,0.41,255,a0 10 00 16 00 34 00 29 29 01 ff 00 07 00 01 55 2b 3e 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
29506527,S,0,54,43,0.43,255,a0 10 00 16 00 36 00 2b 2b 01 ff 00 07 00 01 55 2b 39 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
29521523,S,0,70,55,0.55,255,a0 10 00 16 00 46 00 37 37 01 ff 00 07 00 01 55 2b 0c 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
29536522,S,0,94,69,0.69,255,a0 10 00 16 00 5e 00 45 45 01 ff 00 07 00 01 55 2a ca 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
29551522,S,0,117,81,0.81,255,a0 10 00 16 00 75 00 51 51 01 ff 00 07 00 01 55 2a 8b 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
29566529,S,0,142,91,0.91,255,a0 10 00 16 00 8e 00 5b 06 01 ff 00 07 00 01 55 2a 45 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
29581537,S,0,174,108,1.08,255,a0 10 00 16 00 ae 00 6c 02 01 ff 00 07 00 01 55 29 ee 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
29596546,S,0,202,124,1.24,255,a0 10 00 16 00 ca 00 7c 06 01 ff 00 07 00 01 55 29 9f 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
29611537,S,0,219,132,1.32,255,a0 10 00 16 00 db 00 84 04 01 ff 00 07 00 01 55 29 72 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
29626526,S,0,221,132,1.32,255,a0 10 00 16 00 dd 00 84 06 01 ff 00 07 00 01 55 29 6b 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30121535,S,0,224,133,1.33,255,a0 10 00 16 00 e0 00 85 08 01 ff 00 07 00 01 55 29 62 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30151663,S,0,231,135,1.35,255,a0 10 00 16 00 e7 00 87 09 01 ff 00 07 00 01 55 29 4f 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30166658,S,0,244,139,1.39,255,a0 10 00 16 00 f4 00 8b 02 01 ff 00 07 00 01 55 29 2c 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30180658,S,0,250,141,1.41,255,a0 10 00 16 00 fa 00 8d 04 01 ff 00 07 00 01 55 29 1a 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30196659,S,0,252,142,1.42,255,a0 10 00 16 00 fc 00 8e 06 01 ff 00 07 00 01 55 29 15 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30210669,S,0,254,142,1.42,255,a0 10 00 16 00 fe 00 8e 05 01 ff 00 07 00 01 55 29 11 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30226661,S,0,254,143,1.43,255,a0 10 00 16 00 fe 00 8f 07 01 ff 00 07 00 01 55 29 11 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30241658,S,0,260,145,1.45,255,a0 10 00 16 01 04 00 91 08 01 ff 00 07 00 01 55 28 ff 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30256655,S,0,277,151,1.51,255,a0 10 00 16 01 15 00 97 04 01 ff 00 07 00 01 55 28 d0 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30271654,S,0,297,159,1.59,255,a0 10 00 16 01 29 00 9f 02 01 ff 00 07 00 01 55 28 9a 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30286649,S,0,312,163,1.63,255,a0 10 00 16 01 38 00 a3 06 01 ff 00 07 00 01 55 28 70 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30301654,S,0,326,169,1.69,255,a0 10 00 16 01 46 00 a9 02 01 ff 00 07 00 01 55 28 4a 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30316646,S,0,334,171,1.71,255,a0 10 00 16 01 4e 00 ab 04 01 ff 00 07 00 01 55 28 33 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30331657,S,0,346,175,1.75,255,a0 10 00 16 01 5a 00 af 08 01 ff 00 07 00 01 55 28 12 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30346654,S,0,378,185,1.85,255,a0 10 00 16 01 7a 00 b9 08 01 ff 00 07 00 01 55 27 ba 0a f3 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30362654,S,0,427,197,1.97,255,a0 10 00 16 01 ab 00 c5 00 01 ff 00 07 00 01 55 27 33 0a f3 00 1d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30377661,S,0,487,211,2.11,255,a0 10 00 16 01 e7 00 d3 04 01 ff 00 07 00 01 55 26 8e 0a f3 00 1e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30392655,S,0,544,225,2.25,255,a0 10 00 16 02 20 00 e1 08 01 ff 00 07 00 01 55 25 f0 0a f3 00 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30406532,S,0,572,231,2.31,255,a0 10 00 16 02 3c 00 e7 04 01 ff 00 07 00 01 55 25 a3 0a f3 00 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30526535,S,0,580,233,2.33,255,a0 10 00 16 02 44 00 e9 06 01 ff 00 07 00 01 55 25 8c 0a f3 00 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30541540,S,0,594,235,2.35,255,a0 10 00 16 02 52 00 eb 08 01 ff 00 07 00 01 55 25 64 0a f3 00 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30557538,S,0,636,243,2.43,255,a0 10 00 16 02 7c 00 f3 06 01 ff 00 07 00 01 55 24 f0 0a f3 00 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30572536,S,0,712,257,2.57,255,a0 10 00 16 02 c8 01 01 0a 01 ff 00 07 00 01 55 24 20 0a f3 00 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30588537,S,0,809,273,2.73,255,a0 10 00 16 03 29 01 11 06 01 ff 00 07 00 01 55 23 14 0a f3 00 29 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30603538,S,0,901,285,2.85,255,a0 10 00 16 03 85 01 1d 08 01 ff 00 07 00 01 55 22 15 0a f3 00 29 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30616683,S,0,941,291,2.91,255,a0 10 00 16 03 ad 01 23 04 01 ff 00 07 00 01 55 21 a8 0a f3 00 29 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30676663,S,0,954,293,2.93,255,a0 10 00 16 03 ba 01 25 06 01 ff 00 07 00 01 55 21 82 0a f3 00 29 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30691695,S,0,984,295,2.95,255,a0 10 00 16 03 d8 01 27 08 01 ff 00 07 00 01 55 21 2f 0a f3 00 29 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30706675,S,0,999,297,2.97,255,a0 10 00 16 03 e7 01 29 00 01 ff 00 07 00 01 55 21 08 0a f3 00 29 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30736662,S,0,1008,299,2.99,255,a0 10 00 16 03 f0 01 2b 02 01 ff 00 07 00 01 55 20 ee 0a f3 00 29 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30782665,S,0,1047,301,3.01,255,a0 10 00 16 04 17 01 2d 04 01 ff 00 07 00 01 55 20 83 0a f3 00 29 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30799671,S,0,1175,313,3.13,255,a0 10 00 16 04 97 01 39 06 01 ff 00 07 00 01 55 1f 20 0a f3 00 2c 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30814651,S,0,1387,331,3.31,255,a0 10 00 16 05 6b 01 4b 00 01 ff 00 07 00 01 55 1c d7 0a f3 00 3a 00 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
30828665,S,0,1593,341,3.41,255,a0 10 00 16 06 39 01 55 00 01 ff 00 07 00 01 55 1a 9e 0a f3 00 40 00 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
32582682,S,0,1367,330,3.30,255,a0 10 00 16 05 57 01 4a 0b ff ff 00 07 00 01 55 1d bc 0a f3 00 4c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
32611682,S,0,669,301,3.01,255,a0 10 00 16 02 9d 01 2d 1d ff ff 00 07 00 01 55 24 c5 0a f3 00 4d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
32640684,S,0,342,272,2.72,255,a0 10 00 16 01 56 01 10 1d ff ff 00 07 00 01 55 28 2c 0a f3 00 4d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
32670685,S,0,238,243,2.43,255,a0 10 00 16 00 ee 00 f3 1d ff ff 00 07 00 01 55 29 46 0a f3 00 4d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
32700689,S,0,84,214,2.14,255,a0 10 00 16 00 54 00 d6 1d ff ff 00 07 00 01 55 2b 02 0a f3 00 4d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
32730682,S,0,0,0,0.00,255,a0 10 00 16 00 00 00 00 dd ff ff 00 07 00 01 55 2b eb 0a f3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
33976705,W,0,42,35,0.35,255,a0 10 00 1a 00 2a 00 23 23 01 ff 00 07 07 01 55 2a 12 0a a4 00 1d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
33992702,W,0,111,77,0.77,255,a0 10 00 1a 00 6f 00 4d 4d 01 ff 00 07 07 01 55 29 41 0a a4 00 23 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34008699,W,0,224,133,1.33,255,a0 10 00 1a 00 e0 00 85 08 01 ff 00 07 07 01 55 27 ed 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
